binary	scenario	network	client_threads	metric	phase	samples	blocks	median	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	p90	p99	p99_status	mad_relative	block_median_ratio	drift_relative	lag1_autocorr	outlier_count	convergence_status	reason
tquicperf	upload	syscall	1	throughput_gbps	discovery	40	8	5.583257	5.444465	5.815457	0.066447	5.280909	5.955823	1.127803	6.010708	6.260590	insufficient_order_stat_support	0.052894	1.150615	-0.034363	0.088825	0	not_ready_high_variance	p50_ci_width_0.0664_gt_0.0300;block_median_ratio_1.1506_gt_1.1000;drift_-0.0344_gt_0.0300;persistent_drift_-0.0344_gt_0.0300
tquicperf	upload	syscall	1	throughput_gbps	combined	40	8	5.583257	5.444465	5.815457	0.066447	5.280909	5.955823	1.127803	6.010708	6.260590	insufficient_order_stat_support	0.052894	1.150615	-0.034363	0.088825	0	not_ready_high_variance	p50_ci_width_0.0664_gt_0.0300;block_median_ratio_1.1506_gt_1.1000;drift_-0.0344_gt_0.0300;persistent_drift_-0.0344_gt_0.0300
xquicperf	bidi	iouring	1	throughput_gbps	discovery	40	8	3.055829	2.961815	3.323795	0.118456	2.763590	3.380123	1.223092	3.614890	3.935257	insufficient_order_stat_support	0.096138	1.267026	-0.068074	-0.217355	0	not_ready_high_variance	p50_ci_width_0.1185_gt_0.0300;p80_p20_1.2231_gt_1.1500;block_median_ratio_1.2670_gt_1.1000;drift_-0.0681_gt_0.0300;severe_block_median_ratio_1.2670_gt_1.2500
xquicperf	bidi	iouring	1	throughput_gbps	combined	40	8	3.055829	2.961815	3.323795	0.118456	2.763590	3.380123	1.223092	3.614890	3.935257	insufficient_order_stat_support	0.096138	1.267026	-0.068074	-0.217355	0	not_ready_high_variance	p50_ci_width_0.1185_gt_0.0300;p80_p20_1.2231_gt_1.1500;block_median_ratio_1.2670_gt_1.1000;drift_-0.0681_gt_0.0300;severe_block_median_ratio_1.2670_gt_1.2500
xquicperf	bidi	syscall	1	throughput_gbps	discovery	40	8	3.317308	3.224054	3.421626	0.059558	3.053750	3.817487	1.250098	4.385907	5.129036	insufficient_order_stat_support	0.080762	1.186689	0.052486	-0.173257	0	not_ready_high_variance	p50_ci_width_0.0596_gt_0.0300;p80_p20_1.2501_gt_1.1500;block_median_ratio_1.1867_gt_1.1000;drift_0.0525_gt_0.0300;persistent_block_median_ratio_recent_1.1076_gt_1.1000;persistent_p80_p20_recent_1.1961_gt_1.1500;persistent_drift_0.0525_gt_0.0300
xquicperf	bidi	syscall	1	throughput_gbps	combined	40	8	3.317308	3.224054	3.421626	0.059558	3.053750	3.817487	1.250098	4.385907	5.129036	insufficient_order_stat_support	0.080762	1.186689	0.052486	-0.173257	0	not_ready_high_variance	p50_ci_width_0.0596_gt_0.0300;p80_p20_1.2501_gt_1.1500;block_median_ratio_1.1867_gt_1.1000;drift_0.0525_gt_0.0300;persistent_block_median_ratio_recent_1.1076_gt_1.1000;persistent_p80_p20_recent_1.1961_gt_1.1500;persistent_drift_0.0525_gt_0.0300
xquicperf	close_reset_cleanup	iouring	1	streams_per_second	discovery	25	5	92979.933314	91703.280067	94331.175385	0.028263	90513.384441	95549.383194	1.055638	96434.228306	118688.424650	insufficient_order_stat_support	0.019077	1.084509	0.000905	-0.337063	0	ready	-
xquicperf	close_reset_cleanup	iouring	1	streams_per_second	combined	25	5	92979.933314	91703.280067	94331.175385	0.028263	90513.384441	95549.383194	1.055638	96434.228306	118688.424650	insufficient_order_stat_support	0.019077	1.084509	0.000905	-0.337063	0	ready	-
xquicperf	close_reset_cleanup	iouring	2	streams_per_second	discovery	30	6	98506.188861	97463.091085	102031.945265	0.046381	97245.008315	106970.564660	1.100011	108485.698234	110283.819194	insufficient_order_stat_support	0.023242	1.096557	0.017656	0.194781	0	ready	-
xquicperf	close_reset_cleanup	iouring	2	streams_per_second	combined	30	6	98506.188861	97463.091085	102031.945265	0.046381	97245.008315	106970.564660	1.100011	108485.698234	110283.819194	insufficient_order_stat_support	0.023242	1.096557	0.017656	0.194781	0	ready	-
xquicperf	close_reset_cleanup	iouring	3	streams_per_second	discovery	20	4	101037.200295	98158.764993	102726.993196	0.045213	95928.621260	103304.528454	1.076890	105990.035245	107675.143747	insufficient_order_stat_support	0.028489	1.078516	0.016793	0.175208	0	ready	-
xquicperf	close_reset_cleanup	iouring	3	streams_per_second	combined	20	4	101037.200295	98158.764993	102726.993196	0.045213	95928.621260	103304.528454	1.076890	105990.035245	107675.143747	insufficient_order_stat_support	0.028489	1.078516	0.016793	0.175208	0	ready	-
xquicperf	close_reset_cleanup	iouring	4	streams_per_second	discovery	40	8	97801.891547	94210.543009	98293.943811	0.041752	92385.721801	99239.007536	1.074181	102274.539274	104306.948554	insufficient_order_stat_support	0.016632	1.070023	0.004762	0.186872	1	not_ready_high_variance	outliers_1;persistent_outliers_1
xquicperf	close_reset_cleanup	iouring	4	streams_per_second	combined	40	8	97801.891547	94210.543009	98293.943811	0.041752	92385.721801	99239.007536	1.074181	102274.539274	104306.948554	insufficient_order_stat_support	0.016632	1.070023	0.004762	0.186872	1	not_ready_high_variance	outliers_1;persistent_outliers_1
xquicperf	close_reset_cleanup	syscall	1	streams_per_second	discovery	20	4	106199.655777	104423.657384	107571.206046	0.029638	103153.527905	109325.461785	1.059833	112312.305457	132962.692640	insufficient_order_stat_support	0.023283	1.030142	0.007648	0.057173	0	ready	-
xquicperf	close_reset_cleanup	syscall	1	streams_per_second	combined	20	4	106199.655777	104423.657384	107571.206046	0.029638	103153.527905	109325.461785	1.059833	112312.305457	132962.692640	insufficient_order_stat_support	0.023283	1.030142	0.007648	0.057173	0	ready	-
xquicperf	close_reset_cleanup	syscall	2	streams_per_second	discovery	30	6	107289.903803	106542.587398	111190.269324	0.043319	105979.547415	113222.905027	1.068347	118756.367490	135078.715435	insufficient_order_stat_support	0.012442	1.064641	0.014622	0.099016	2	not_ready_high_variance	outliers_2;severe_outlier_blocks_2_gte_2
xquicperf	close_reset_cleanup	syscall	2	streams_per_second	combined	30	6	107289.903803	106542.587398	111190.269324	0.043319	105979.547415	113222.905027	1.068347	118756.367490	135078.715435	insufficient_order_stat_support	0.012442	1.064641	0.014622	0.099016	2	not_ready_high_variance	outliers_2;severe_outlier_blocks_2_gte_2
xquicperf	connect	iouring	1	connections_per_second	discovery	40	8	1641.177711	1534.048156	1731.241292	0.120153	1509.774384	1820.707749	1.205947	1883.147390	2091.378584	insufficient_order_stat_support	0.085173	1.202084	0.022681	-0.357934	0	not_ready_high_variance	p50_ci_width_0.1202_gt_0.0500;p80_p20_1.2059_gt_1.1500;block_median_ratio_1.2021_gt_1.1000;persistent_block_median_ratio_recent_1.1583_gt_1.1000;persistent_p80_p20_recent_1.2117_gt_1.1500
xquicperf	connect	iouring	1	connections_per_second	combined	40	8	1641.177711	1534.048156	1731.241292	0.120153	1509.774384	1820.707749	1.205947	1883.147390	2091.378584	insufficient_order_stat_support	0.085173	1.202084	0.022681	-0.357934	0	not_ready_high_variance	p50_ci_width_0.1202_gt_0.0500;p80_p20_1.2059_gt_1.1500;block_median_ratio_1.2021_gt_1.1000;persistent_block_median_ratio_recent_1.1583_gt_1.1000;persistent_p80_p20_recent_1.2117_gt_1.1500
xquicperf	connect	syscall	1	connections_per_second	discovery	30	6	1856.498097	1769.695382	1949.464716	0.096832	1580.016694	2235.831342	1.415068	2332.601238	2395.367449	insufficient_order_stat_support	0.150191	1.307694	-0.068999	0.089030	0	not_ready_high_variance	p50_ci_width_0.0968_gt_0.0500;p80_p20_1.4151_gt_1.1500;block_median_ratio_1.3077_gt_1.1000;drift_-0.0690_gt_0.0300;severe_block_median_ratio_1.3077_gt_1.2500
xquicperf	connect	syscall	1	connections_per_second	combined	30	6	1856.498097	1769.695382	1949.464716	0.096832	1580.016694	2235.831342	1.415068	2332.601238	2395.367449	insufficient_order_stat_support	0.150191	1.307694	-0.068999	0.089030	0	not_ready_high_variance	p50_ci_width_0.0968_gt_0.0500;p80_p20_1.4151_gt_1.1500;block_median_ratio_1.3077_gt_1.1000;drift_-0.0690_gt_0.0300;severe_block_median_ratio_1.3077_gt_1.2500
xquicperf	download	iouring	1	throughput_gbps	discovery	25	5	1.780850	1.772023	1.793388	0.011997	1.764017	1.852550	1.050188	1.866986	1.904781	insufficient_order_stat_support	0.012851	1.048238	-0.013103	-0.241976	0	ready	-
xquicperf	download	iouring	1	throughput_gbps	combined	25	5	1.780850	1.772023	1.793388	0.011997	1.764017	1.852550	1.050188	1.866986	1.904781	insufficient_order_stat_support	0.012851	1.048238	-0.013103	-0.241976	0	ready	-
xquicperf	download	iouring	2	throughput_gbps	discovery	30	6	3.558958	3.191434	3.954988	0.214544	3.009319	4.065080	1.350831	4.184995	4.332618	insufficient_order_stat_support	0.134572	1.419697	0.118002	0.046988	0	not_ready_high_variance	p50_ci_width_0.2145_gt_0.0300;p80_p20_1.3508_gt_1.1500;block_median_ratio_1.4197_gt_1.1000;drift_0.1180_gt_0.0300;severe_block_median_ratio_1.4197_gt_1.2500;severe_drift_0.1180_gt_0.0800
xquicperf	download	iouring	2	throughput_gbps	combined	30	6	3.558958	3.191434	3.954988	0.214544	3.009319	4.065080	1.350831	4.184995	4.332618	insufficient_order_stat_support	0.134572	1.419697	0.118002	0.046988	0	not_ready_high_variance	p50_ci_width_0.2145_gt_0.0300;p80_p20_1.3508_gt_1.1500;block_median_ratio_1.4197_gt_1.1000;drift_0.1180_gt_0.0300;severe_block_median_ratio_1.4197_gt_1.2500;severe_drift_0.1180_gt_0.0800
xquicperf	download	syscall	1	throughput_gbps	discovery	40	8	3.629393	3.460370	3.702396	0.066685	3.364354	4.072944	1.210617	4.195924	5.967346	insufficient_order_stat_support	0.063133	1.142426	-0.005751	-0.086084	0	not_ready_high_variance	p50_ci_width_0.0667_gt_0.0300;p80_p20_1.2106_gt_1.1500;block_median_ratio_1.1424_gt_1.1000;persistent_p80_p20_recent_1.2019_gt_1.1500
xquicperf	download	syscall	1	throughput_gbps	combined	40	8	3.629393	3.460370	3.702396	0.066685	3.364354	4.072944	1.210617	4.195924	5.967346	insufficient_order_stat_support	0.063133	1.142426	-0.005751	-0.086084	0	not_ready_high_variance	p50_ci_width_0.0667_gt_0.0300;p80_p20_1.2106_gt_1.1500;block_median_ratio_1.1424_gt_1.1000;persistent_p80_p20_recent_1.2019_gt_1.1500
xquicperf	flow_control	iouring	1	throughput_gbps	discovery	20	4	3.671823	3.648749	3.724028	0.020502	3.621658	3.736197	1.031626	3.834446	4.219883	insufficient_order_stat_support	0.012195	1.023857	0.008583	0.009376	0	ready	-
xquicperf	flow_control	iouring	1	throughput_gbps	combined	20	4	3.671823	3.648749	3.724028	0.020502	3.621658	3.736197	1.031626	3.834446	4.219883	insufficient_order_stat_support	0.012195	1.023857	0.008583	0.009376	0	ready	-
xquicperf	flow_control	iouring	2	throughput_gbps	discovery	40	8	3.979169	3.805550	4.063595	0.064849	3.709634	4.234896	1.141594	4.481357	4.675966	insufficient_order_stat_support	0.058793	1.099381	0.048578	-0.224177	0	not_ready_high_variance	p50_ci_width_0.0648_gt_0.0500;drift_0.0486_gt_0.0300;persistent_drift_0.0486_gt_0.0300
xquicperf	flow_control	iouring	2	throughput_gbps	combined	40	8	3.979169	3.805550	4.063595	0.064849	3.709634	4.234896	1.141594	4.481357	4.675966	insufficient_order_stat_support	0.058793	1.099381	0.048578	-0.224177	0	not_ready_high_variance	p50_ci_width_0.0648_gt_0.0500;drift_0.0486_gt_0.0300;persistent_drift_0.0486_gt_0.0300
xquicperf	flow_control	syscall	1	throughput_gbps	discovery	40	8	3.706164	3.581230	3.904999	0.087360	3.545234	4.211700	1.187989	4.407417	4.698269	insufficient_order_stat_support	0.046941	1.187323	0.063327	-0.008087	0	not_ready_high_variance	p50_ci_width_0.0874_gt_0.0500;p80_p20_1.1880_gt_1.1500;block_median_ratio_1.1873_gt_1.1000;drift_0.0633_gt_0.0300;persistent_block_median_ratio_recent_1.1796_gt_1.1000;persistent_p80_p20_recent_1.2335_gt_1.1500;persistent_drift_0.0633_gt_0.0300
xquicperf	flow_control	syscall	1	throughput_gbps	combined	40	8	3.706164	3.581230	3.904999	0.087360	3.545234	4.211700	1.187989	4.407417	4.698269	insufficient_order_stat_support	0.046941	1.187323	0.063327	-0.008087	0	not_ready_high_variance	p50_ci_width_0.0874_gt_0.0500;p80_p20_1.1880_gt_1.1500;block_median_ratio_1.1873_gt_1.1000;drift_0.0633_gt_0.0300;persistent_block_median_ratio_recent_1.1796_gt_1.1000;persistent_p80_p20_recent_1.2335_gt_1.1500;persistent_drift_0.0633_gt_0.0300
xquicperf	loss_recovery	iouring	1	throughput_gbps	discovery	35	7	4.165969	4.120210	4.804860	0.164344	4.095037	5.374591	1.312464	5.614914	5.934596	insufficient_order_stat_support	0.027719	1.290949	0.010322	-0.126061	0	not_ready_high_variance	p50_ci_width_0.1643_gt_0.0800;p80_p20_1.3125_gt_1.1500;block_median_ratio_1.2909_gt_1.1000;severe_block_median_ratio_1.2909_gt_1.2500
xquicperf	loss_recovery	iouring	1	throughput_gbps	combined	35	7	4.165969	4.120210	4.804860	0.164344	4.095037	5.374591	1.312464	5.614914	5.934596	insufficient_order_stat_support	0.027719	1.290949	0.010322	-0.126061	0	not_ready_high_variance	p50_ci_width_0.1643_gt_0.0800;p80_p20_1.3125_gt_1.1500;block_median_ratio_1.2909_gt_1.1000;severe_block_median_ratio_1.2909_gt_1.2500
xquicperf	loss_recovery	syscall	1	throughput_gbps	discovery	30	6	4.547073	4.248569	5.013570	0.168240	4.023797	5.164868	1.283581	5.382706	5.421579	insufficient_order_stat_support	0.109883	1.318604	-0.087262	0.073527	0	not_ready_high_variance	p50_ci_width_0.1682_gt_0.0800;p80_p20_1.2836_gt_1.1500;block_median_ratio_1.3186_gt_1.1000;drift_-0.0873_gt_0.0300;severe_block_median_ratio_1.3186_gt_1.2500;severe_drift_-0.0873_gt_0.0800
xquicperf	loss_recovery	syscall	1	throughput_gbps	combined	30	6	4.547073	4.248569	5.013570	0.168240	4.023797	5.164868	1.283581	5.382706	5.421579	insufficient_order_stat_support	0.109883	1.318604	-0.087262	0.073527	0	not_ready_high_variance	p50_ci_width_0.1682_gt_0.0800;p80_p20_1.2836_gt_1.1500;block_median_ratio_1.3186_gt_1.1000;drift_-0.0873_gt_0.0300;severe_block_median_ratio_1.3186_gt_1.2500;severe_drift_-0.0873_gt_0.0800
xquicperf	multistream_download	iouring	1	throughput_gbps	discovery	30	6	4.286476	4.197574	4.771396	0.133868	3.961045	5.036593	1.271532	5.424275	5.563062	insufficient_order_stat_support	0.079043	1.170574	-0.091048	0.138983	0	not_ready_high_variance	p50_ci_width_0.1339_gt_0.0300;p80_p20_1.2715_gt_1.1500;block_median_ratio_1.1706_gt_1.1000;drift_-0.0910_gt_0.0300;severe_drift_-0.0910_gt_0.0800
xquicperf	multistream_download	iouring	1	throughput_gbps	combined	30	6	4.286476	4.197574	4.771396	0.133868	3.961045	5.036593	1.271532	5.424275	5.563062	insufficient_order_stat_support	0.079043	1.170574	-0.091048	0.138983	0	not_ready_high_variance	p50_ci_width_0.1339_gt_0.0300;p80_p20_1.2715_gt_1.1500;block_median_ratio_1.1706_gt_1.1000;drift_-0.0910_gt_0.0300;severe_drift_-0.0910_gt_0.0800
xquicperf	multistream_download	syscall	1	throughput_gbps	discovery	40	8	4.584601	4.275703	4.662733	0.084419	4.111938	5.029296	1.223096	5.201345	5.394211	insufficient_order_stat_support	0.087928	1.162315	0.022196	-0.328132	0	not_ready_high_variance	p50_ci_width_0.0844_gt_0.0300;p80_p20_1.2231_gt_1.1500;block_median_ratio_1.1623_gt_1.1000;persistent_block_median_ratio_recent_1.1623_gt_1.1000;persistent_p80_p20_recent_1.2171_gt_1.1500
xquicperf	multistream_download	syscall	1	throughput_gbps	combined	40	8	4.584601	4.275703	4.662733	0.084419	4.111938	5.029296	1.223096	5.201345	5.394211	insufficient_order_stat_support	0.087928	1.162315	0.022196	-0.328132	0	not_ready_high_variance	p50_ci_width_0.0844_gt_0.0300;p80_p20_1.2231_gt_1.1500;block_median_ratio_1.1623_gt_1.1000;persistent_block_median_ratio_recent_1.1623_gt_1.1000;persistent_p80_p20_recent_1.2171_gt_1.1500
xquicperf	multistream_upload	iouring	1	throughput_gbps	discovery	40	8	4.457339	4.171665	4.716567	0.122248	4.128082	5.247180	1.271094	5.516423	5.895175	insufficient_order_stat_support	0.077476	1.230676	-0.083958	0.200136	0	not_ready_high_variance	p50_ci_width_0.1222_gt_0.0300;p80_p20_1.2711_gt_1.1500;block_median_ratio_1.2307_gt_1.1000;drift_-0.0840_gt_0.0300;severe_drift_-0.0840_gt_0.0800
xquicperf	multistream_upload	iouring	1	throughput_gbps	combined	40	8	4.457339	4.171665	4.716567	0.122248	4.128082	5.247180	1.271094	5.516423	5.895175	insufficient_order_stat_support	0.077476	1.230676	-0.083958	0.200136	0	not_ready_high_variance	p50_ci_width_0.1222_gt_0.0300;p80_p20_1.2711_gt_1.1500;block_median_ratio_1.2307_gt_1.1000;drift_-0.0840_gt_0.0300;severe_drift_-0.0840_gt_0.0800
xquicperf	multistream_upload	syscall	1	throughput_gbps	discovery	60	12	4.043115	3.951221	4.206711	0.063191	3.756769	4.403196	1.172070	4.562967	5.068413	insufficient_order_stat_support	0.063156	1.167826	0.006547	-0.042706	0	not_ready_high_variance	p50_ci_width_0.0632_gt_0.0300;p80_p20_1.1721_gt_1.1500;block_median_ratio_1.1678_gt_1.1000;persistent_block_median_ratio_recent_1.1368_gt_1.1000;persistent_p80_p20_recent_1.1546_gt_1.1500
xquicperf	multistream_upload	syscall	1	throughput_gbps	combined	60	12	4.043115	3.951221	4.206711	0.063191	3.756769	4.403196	1.172070	4.562967	5.068413	insufficient_order_stat_support	0.063156	1.167826	0.006547	-0.042706	0	not_ready_high_variance	p50_ci_width_0.0632_gt_0.0300;p80_p20_1.1721_gt_1.1500;block_median_ratio_1.1678_gt_1.1000;persistent_block_median_ratio_recent_1.1368_gt_1.1000;persistent_p80_p20_recent_1.1546_gt_1.1500
xquicperf	reqresp	iouring	1	requests_per_second	discovery	20	4	92249.217109	90538.462923	93579.966503	0.032971	89854.227411	94386.178871	1.050437	95424.682510	108684.149261	insufficient_order_stat_support	0.020625	1.045286	0.029659	0.123779	0	ready	-
xquicperf	reqresp	iouring	1	requests_per_second	combined	20	4	92249.217109	90538.462923	93579.966503	0.032971	89854.227411	94386.178871	1.050437	95424.682510	108684.149261	insufficient_order_stat_support	0.020625	1.045286	0.029659	0.123779	0	ready	-
xquicperf	reqresp	iouring	2	requests_per_second	discovery	20	4	95769.312370	95205.463397	95991.690719	0.008210	94806.973879	96802.614028	1.021050	97282.214896	102247.698758	insufficient_order_stat_support	0.009001	1.011138	-0.004354	-0.047837	0	ready	-
xquicperf	reqresp	iouring	2	requests_per_second	combined	20	4	95769.312370	95205.463397	95991.690719	0.008210	94806.973879	96802.614028	1.021050	97282.214896	102247.698758	insufficient_order_stat_support	0.009001	1.011138	-0.004354	-0.047837	0	ready	-
xquicperf	reqresp	iouring	3	requests_per_second	discovery	35	7	93464.316027	93136.142211	97602.517433	0.047787	92551.304894	99203.028367	1.071871	103189.844411	109504.979344	insufficient_order_stat_support	0.014013	1.086437	0.001064	0.506484	0	ready	-
xquicperf	reqresp	iouring	3	requests_per_second	combined	35	7	93464.316027	93136.142211	97602.517433	0.047787	92551.304894	99203.028367	1.071871	103189.844411	109504.979344	insufficient_order_stat_support	0.014013	1.086437	0.001064	0.506484	0	ready	-
xquicperf	reqresp	iouring	4	requests_per_second	discovery	105	21	94882.442715	94219.040776	95673.544674	0.015330	90244.657889	97402.420644	1.079315	99962.719306	103817.697221	insufficient_order_stat_support	0.021017	1.120072	0.006170	0.095632	0	not_ready_high_variance	block_median_ratio_1.1201_gt_1.1000;persistent_block_median_ratio_recent_1.1129_gt_1.1000
