binary	scenario	network	path_profile	tier	publication_eligible	adapter_features	congestion_controller	metric	client_threads	publication_role	discovery_status	confirm_status	combined_status	combined_samples	combined_p50	combined_p50_ci95_low	combined_p50_ci95_high	combined_p50_ci95_relative_width	combined_p20_p80_ratio	publication_status	reason
tquicperf	upload	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	5	selected_saturation+plateau_sentinel	converged	converged	converged	20	10.979688	10.895779	11.037745	0.012930	1.071734	converged	confirm_disabled
tquicperf	zero_rtt_reqresp	iouring	loopback	capability	0	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	86987.689349	77288.828655	96686.550042	0.222994	1.143389	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
tquicperf	zero_rtt_reqresp	syscall	loopback	capability	0	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	111606.503752	82463.958660	140749.048844	0.522237	1.371554	converged	blocks_1_lt_2;samples_2_lt_20;p80_p20_1.3716_gt_1.1500;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20;p80_p20_1.3716_gt_1.1500
xquicperf	bidi	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	2.070016	2.059203	2.097769	0.018631	1.202950	converged	p80_p20_1.2029_gt_1.1500;confirm_disabled;p80_p20_1.2029_gt_1.1500
xquicperf	bidi	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	2.014514	1.976913	2.028762	0.025737	1.194111	converged	p80_p20_1.1941_gt_1.1500;confirm_disabled;p80_p20_1.1941_gt_1.1500
xquicperf	bidi	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	2.399387	2.383884	2.420400	0.015218	1.191654	converged	p80_p20_1.1917_gt_1.1500;confirm_disabled;p80_p20_1.1917_gt_1.1500
xquicperf	bidi	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	2.126756	2.117642	2.137186	0.009189	1.116301	converged	confirm_disabled
xquicperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	70752.588349	63691.018944	77814.157754	0.199613	1.127397	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
xquicperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	45534.838121	45248.118988	45821.557253	0.012593	1.007585	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
xquicperf	connect	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	17	selected_saturation+plateau_sentinel	converged	converged	converged	20	8548.171310	8503.964711	8700.225641	0.022959	1.074008	converged	confirm_disabled
xquicperf	connect	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	7	selected_saturation	converged	converged	converged	20	3638.792338	3606.125297	3749.852240	0.039499	1.157824	converged	p80_p20_1.1578_gt_1.1500;confirm_disabled;p80_p20_1.1578_gt_1.1500
xquicperf	connect	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	8	plateau_sentinel+post_selected	converged	converged	converged	20	3638.662718	3475.465363	3753.925743	0.076528	1.327013	converged	p50_ci_width_0.0765_gt_0.0500;p80_p20_1.3270_gt_1.1500;confirm_disabled;p50_ci_width_0.0765_gt_0.0500;p80_p20_1.3270_gt_1.1500
xquicperf	datagram	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	122796.995986	121443.956731	124484.827042	0.024763	1.048246	converged	confirm_disabled
xquicperf	datagram	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	2	plateau_sentinel+post_selected	converged	converged	converged	20	45584.174678	44141.768421	47410.355416	0.071704	1.121142	converged	p50_ci_width_0.0717_gt_0.0500;confirm_disabled;p50_ci_width_0.0717_gt_0.0500
xquicperf	datagram	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	2	selected_saturation	converged	converged	converged	20	204900.222421	203997.678749	210055.836304	0.029566	1.129128	converged	confirm_disabled
xquicperf	datagram	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	3	plateau_sentinel+post_selected	converged	converged	converged	20	203859.849242	200736.825680	205946.902923	0.025557	1.149822	converged	confirm_disabled
xquicperf	download	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	3.427508	3.301716	3.530458	0.066737	1.095284	converged	p50_ci_width_0.0667_gt_0.0300;confirm_disabled;p50_ci_width_0.0667_gt_0.0300
xquicperf	download	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	3.334389	3.302221	3.404804	0.030765	1.098618	converged	p50_ci_width_0.0308_gt_0.0300;confirm_disabled;p50_ci_width_0.0308_gt_0.0300
xquicperf	download	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	4.577892	4.366368	4.606177	0.052384	1.226473	converged	p50_ci_width_0.0524_gt_0.0300;p80_p20_1.2265_gt_1.1500;confirm_disabled;p50_ci_width_0.0524_gt_0.0300;p80_p20_1.2265_gt_1.1500
xquicperf	download	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	4.472146	4.357166	4.627254	0.060393	1.275905	converged	p50_ci_width_0.0604_gt_0.0300;p80_p20_1.2759_gt_1.1500;confirm_disabled;p50_ci_width_0.0604_gt_0.0300;p80_p20_1.2759_gt_1.1500
xquicperf	flow_control	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	3.549507	3.467070	3.675104	0.058610	1.109724	converged	p50_ci_width_0.0586_gt_0.0500;confirm_disabled;p50_ci_width_0.0586_gt_0.0500
xquicperf	flow_control	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	3.343523	3.340073	3.343523	0.001032	1.107356	converged	confirm_disabled
xquicperf	flow_control	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	3.628876	3.571797	4.024424	0.124729	1.148222	converged	p50_ci_width_0.1247_gt_0.0500;block_median_ratio_1.1267_gt_1.1000;confirm_disabled;p50_ci_width_0.1247_gt_0.0500;block_median_ratio_1.1267_gt_1.1000
xquicperf	flow_control	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	3.576847	3.334045	3.723518	0.108888	1.176897	converged	p50_ci_width_0.1089_gt_0.0500;p80_p20_1.1769_gt_1.1500;block_median_ratio_1.1168_gt_1.1000;confirm_disabled;p50_ci_width_0.1089_gt_0.0500;p80_p20_1.1769_gt_1.1500;block_median_ratio_1.1168_gt_1.1000
xquicperf	idle_footprint	iouring	loopback	lifecycle	0	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	server_rss_delta_bytes_per_connection	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	397312.000000	352256.000000	442368.000000	0.226804	1.146018	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
xquicperf	idle_footprint	syscall	loopback	lifecycle	0	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	server_rss_delta_bytes_per_connection	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	1218560.000000	1212416.000000	1224704.000000	0.010084	1.006069	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
xquicperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	3.560009	3.525119	3.750731	0.063374	1.153541	converged	p80_p20_1.1535_gt_1.1500;confirm_disabled;p80_p20_1.1535_gt_1.1500
xquicperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	3.515677	3.475573	3.566766	0.025939	1.054504	converged	confirm_disabled
xquicperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	7	selected_saturation	converged	converged	converged	20	3.871279	3.871279	3.955270	0.021696	1.155819	converged	p80_p20_1.1558_gt_1.1500;confirm_disabled;p80_p20_1.1558_gt_1.1500
xquicperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	8	plateau_sentinel+post_selected	converged	converged	converged	20	3.804982	3.804982	3.809857	0.001281	1.126840	converged	confirm_disabled
xquicperf	multistream_download	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	4.509473	4.459085	4.671463	0.047096	1.104363	converged	p50_ci_width_0.0471_gt_0.0300;confirm_disabled;p50_ci_width_0.0471_gt_0.0300
xquicperf	multistream_download	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	3.523067	3.519976	3.523067	0.000878	1.044316	converged	confirm_disabled
xquicperf	multistream_download	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	selected_saturation	converged	converged	converged	20	7.280271	7.224816	7.280271	0.007617	1.189878	converged	p80_p20_1.1899_gt_1.1500;confirm_disabled;p80_p20_1.1899_gt_1.1500
xquicperf	multistream_download	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	5	plateau_sentinel+post_selected	converged	converged	converged	20	7.130155	6.489667	7.430376	0.131934	1.347829	converged	p50_ci_width_0.1319_gt_0.0300;p80_p20_1.3478_gt_1.1500;block_median_ratio_1.1450_gt_1.1000;confirm_disabled;p50_ci_width_0.1319_gt_0.0300;p80_p20_1.3478_gt_1.1500;block_median_ratio_1.1450_gt_1.1000
xquicperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	1.457705	1.448665	1.488008	0.026989	1.262734	converged	p80_p20_1.2627_gt_1.1500;confirm_disabled;p80_p20_1.2627_gt_1.1500
xquicperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	1.442402	1.421055	1.457406	0.025201	1.164529	converged	p80_p20_1.1645_gt_1.1500;confirm_disabled;p80_p20_1.1645_gt_1.1500
xquicperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	selected_saturation	converged	converged	converged	20	3.187061	3.058232	3.321801	0.082700	1.121405	converged	p50_ci_width_0.0827_gt_0.0300;confirm_disabled;p50_ci_width_0.0827_gt_0.0300
xquicperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	5	plateau_sentinel+post_selected	converged	converged	converged	20	3.111970	3.069608	3.113815	0.014206	1.062334	converged	confirm_disabled
xquicperf	reqresp	iouring	loopback	lifecycle	0	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	63648.484684	60567.617949	66729.351420	0.096809	1.059823	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
xquicperf	reqresp	syscall	loopback	lifecycle	0	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	49219.721131	48663.303640	49776.138622	0.022610	1.013658	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
xquicperf	resumed_connect	iouring	loopback	capability	0	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	3021.818077	2561.632887	3482.003266	0.304575	1.201122	converged	blocks_1_lt_2;samples_2_lt_20;p80_p20_1.2011_gt_1.1500;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20;p80_p20_1.2011_gt_1.1500
xquicperf	resumed_connect	syscall	loopback	capability	0	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	1912.192404	1620.047111	2204.337696	0.305561	1.201839	converged	blocks_1_lt_2;samples_2_lt_20;p80_p20_1.2018_gt_1.1500;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20;p80_p20_1.2018_gt_1.1500
xquicperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	messages_per_second	3	selected_saturation	converged	converged	converged	20	57689.942096	56646.482212	57689.942096	0.018087	1.115906	converged	confirm_disabled
xquicperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	messages_per_second	4	plateau_sentinel+post_selected	converged	converged	converged	20	55416.881447	55416.881447	55827.742668	0.007414	1.048754	converged	confirm_disabled
xquicperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	messages_per_second	13	selected_saturation	converged	converged	converged	20	48722.869325	48676.633317	48784.418009	0.002212	1.021095	converged	confirm_disabled
